SimilarityRank,TeamName,SimilarityPct,ChampionPct,FinalFourPct,TournamentPotential,AdjEM,EM_Diff,EM_MatchPct,RankAdjEM,Rank_Diff,Rank_MatchPct,AdjOE,OE_Diff,OE_MatchPct,AdjDE,DE_Diff,DE_MatchPct,Assessment
1,Tennessee,92.8720514171327,14.3,14.3,2.1275165141713273,31.4398,2.719800000000003,90.52994428969359,5,-0.40000000000000036,98.0,118.461,-2.138999999999996,98.22636815920399,87.0214,-4.778599999999997,94.79455337690632,Nearly perfect efficiency margin; Ideal national ranking (top 5-7); Typical champion-level offense; Elite defense (better than typical champions)
275,South Carolina,0.0,0.5,2.0,0.40394800000000003,11.1974,-17.522599999999997,38.98816155988859,70,64.6,0.0,110.411,-10.188999999999993,91.5514096185738,99.2139,7.413899999999998,91.92385620915033,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
276,South Carolina St.,0.0,0.5,2.0,-0.6290397999999999,-2.65199,-31.37199,0.0,196,190.6,0.0,103.477,-17.12299999999999,85.80182421227198,106.129,14.329000000000008,84.39106753812635,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
277,South Dakota,0.0,0.5,2.0,-0.8912382,-5.56191,-34.281909999999996,0.0,230,224.6,0.0,110.312,-10.287999999999997,91.469320066335,115.874,24.073999999999998,73.7755991285403,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
278,South Dakota St.,0.0,0.5,2.0,-0.0419142,3.90429,-24.81571,13.594324512534811,120,114.6,0.0,110.945,-9.655000000000001,91.99419568822553,107.04,15.240000000000009,83.3986928104575,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
279,South Florida,0.0,0.5,2.0,-0.6421657999999999,-2.70829,-31.428289999999997,0.0,198,192.6,0.0,103.847,-16.753,86.10862354892205,106.555,14.75500000000001,83.92701525054466,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
280,Southeast Missouri,0.0,0.5,2.0,-0.6778156,-2.99078,-31.71078,0.0,203,197.6,0.0,103.266,-17.33399999999999,85.6268656716418,106.257,14.457000000000008,84.2516339869281,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
281,Southeastern Louisiana,0.0,0.5,2.0,-0.6143964,-2.51982,-31.239819999999998,0.0,194,188.6,0.0,105.203,-15.396999999999991,87.2330016583748,107.723,15.923000000000002,82.65468409586056,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
282,Southern,0.0,0.5,2.0,-0.8387411999999999,-4.73706,-33.45706,0.0,224,218.6,0.0,100.616,-19.983999999999995,83.42951907131012,105.353,13.552999999999997,85.2363834422658,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
283,Southern Illinois,0.0,0.5,2.0,-0.5871826,-2.35913,-31.07913,0.0,190,184.6,0.0,105.651,-14.948999999999998,87.6044776119403,108.01,16.210000000000008,82.34204793028321,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
284,Southern Indiana,0.0,0.5,2.0,-1.7412100000000001,-16.5605,-45.2805,0.0,335,329.6,0.0,98.7782,-21.821799999999996,81.90563847429519,115.339,23.539,74.35838779956427,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
285,Southern Miss,0.0,0.5,2.0,-1.3645979999999998,-10.6299,-39.3499,0.0,292,286.6,0.0,98.2009,-22.39909999999999,81.42694859038144,108.831,17.031000000000006,81.44771241830065,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
286,Southern Utah,0.0,0.5,2.0,-1.278367,-9.91835,-38.63835,0.0,280,274.6,0.0,100.54,-20.059999999999988,83.3665008291874,110.458,18.658,79.67538126361656,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
287,St. Bonaventure,0.0,0.5,2.0,0.11772579999999999,6.18629,-22.53371,21.5400069637883,101,95.6,0.0,107.973,-12.626999999999995,89.52985074626866,101.787,9.987000000000009,89.12091503267973,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
288,St. John's,0.0,0.5,2.0,0.992246,24.7123,-4.0077,86.04561281337047,17,11.6,42.00000000000001,113.712,-6.887999999999991,94.28855721393036,88.9997,-2.800299999999993,96.94956427015251,Slightly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Typical champion-level defense
289,St. Thomas,0.0,0.5,2.0,-0.07676339999999998,3.36183,-25.358169999999998,11.705536211699169,124,118.6,0.0,114.644,-5.955999999999989,95.06135986733003,111.283,19.483000000000004,78.77668845315904,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
290,Stanford,0.0,0.5,2.0,0.270186,9.3093,-19.4107,32.41399721448468,86,80.6,0.0,112.798,-7.8019999999999925,93.53067993366501,103.489,11.689000000000007,87.2668845315904,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
291,Stephen F. Austin,0.0,0.5,2.0,-1.2601654,-9.60827,-38.328269999999996,0.0,278,272.6,0.0,95.2292,-25.37079999999999,78.96285240464346,104.838,13.037999999999997,85.79738562091504,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
292,Stetson,0.0,0.5,2.0,-1.8983239999999997,-19.3162,-48.036199999999994,0.0,352,346.6,0.0,99.7741,-20.82589999999999,82.73142620232173,119.09,27.290000000000006,70.27233115468408,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
293,Stonehill,0.0,0.5,2.0,-1.578806,-13.5403,-42.2603,0.0,318,312.6,0.0,101.901,-18.698999999999998,84.4950248756219,115.441,23.641000000000005,74.24727668845316,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
294,Stony Brook,0.0,0.5,2.0,-1.7135479999999998,-15.7774,-44.4974,0.0,333,327.6,0.0,101.913,-18.686999999999998,84.5049751243781,117.69,25.89,71.79738562091504,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
295,Syracuse,0.0,0.5,2.0,-0.0348296,3.95852,-24.76148,13.78314763231198,119,113.6,0.0,111.033,-9.566999999999993,92.06716417910448,107.075,15.275000000000006,83.36056644880173,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
296,Tarleton St.,0.0,0.5,2.0,-1.291678,-9.9839,-38.7039,0.0,282,276.6,0.0,94.3315,-26.26849999999999,78.21849087893865,104.315,12.515,86.36710239651416,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
297,TCU,0.0,0.5,2.0,0.300559,9.62795,-19.09205,33.52350278551532,82,76.6,0.0,106.814,-13.786000000000001,88.56882255389718,97.1859,5.385900000000007,94.1330065359477,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
298,Temple,0.0,0.5,2.0,-0.44497277999999996,-0.648639,-29.368638999999998,0.0,172,166.6,0.0,110.676,-9.923999999999992,91.77114427860697,111.325,19.525000000000006,78.73093681917211,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
299,Tennessee Martin,0.0,0.5,2.0,-1.391206,-11.0603,-39.7803,0.0,295,289.6,0.0,100.673,-19.926999999999992,83.47678275290217,111.733,19.933000000000007,78.28649237472766,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
300,Tennessee St.,0.0,0.5,2.0,-1.0968414,-7.74207,-36.46207,0.0,257,251.6,0.0,102.268,-18.331999999999994,84.79933665008292,110.01,18.210000000000008,80.16339869281045,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
301,Tennessee Tech,0.0,0.5,2.0,-1.4684859999999997,-12.2243,-40.9443,0.0,304,298.6,0.0,101.283,-19.316999999999993,83.98258706467662,113.508,21.708,76.3529411764706,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
302,Texas,0.0,0.5,2.0,0.6838159999999999,16.7908,-11.929199999999998,58.46378830083566,42,36.6,0.0,116.666,-3.9339999999999975,96.73797678275291,99.8751,8.075100000000006,91.20359477124182,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Typical champion-level offense; Defense significantly below champion standards
303,Texas A&M,0.0,0.5,2.0,0.9621299999999999,24.1065,-4.613499999999998,83.93628133704736,20,14.6,27.0,117.006,-3.593999999999994,97.01990049751244,92.8999,1.0999000000000052,98.80185185185185,Slightly weaker overall efficiency than typical champions; Ranking too low for typical champion; Typical champion-level offense; Typical champion-level defense
304,Texas A&M Corpus Chris,0.0,0.5,2.0,-0.35525156,0.237422,-28.482578,0.8266782729805016,160,154.6,0.0,106.951,-13.649000000000001,88.68242122719735,106.713,14.912999999999997,83.75490196078431,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
305,Texas Southern,0.0,0.5,2.0,-1.2514738,-9.47369,-38.19369,0.0,277,271.6,0.0,96.254,-24.34599999999999,79.81260364842456,105.728,13.927999999999997,84.82788671023965,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
306,Texas St.,0.0,0.5,2.0,-0.599723,-2.38615,-31.10615,0.0,192,186.6,0.0,111.011,-9.588999999999999,92.04892205638474,113.398,21.598,76.4727668845316,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
307,The Citadel,0.0,0.5,2.0,-1.958364,-21.4182,-50.1382,0.0,355,349.6,0.0,95.9441,-24.65589999999999,79.5556384742952,117.362,25.561999999999998,72.15468409586057,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
308,Toledo,0.0,0.5,2.0,-1.041952,-7.0976,-35.8176,0.0,250,244.6,0.0,111.158,-9.441999999999993,92.17081260364843,118.255,26.455,71.18191721132898,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
309,Towson,0.0,0.5,2.0,-0.27513849999999995,0.943075,-27.776925,3.2836873259052908,149,143.6,0.0,106.714,-13.885999999999996,88.48590381426203,105.771,13.971000000000004,84.78104575163398,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
310,Troy,0.0,0.5,2.0,0.047312,5.0656,-23.6544,17.637883008356553,109,103.6,0.0,106.764,-13.835999999999999,88.5273631840796,101.698,9.897999999999996,89.21786492374729,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
311,Tulane,0.0,0.5,2.0,-0.31245915999999996,0.577042,-28.142958,2.0091991643454037,154,148.6,0.0,107.848,-12.751999999999995,89.42620232172472,107.271,15.471000000000004,83.1470588235294,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
312,Tulsa,0.0,0.5,2.0,-1.3337299999999999,-10.2865,-39.0065,0.0,288,282.6,0.0,101.085,-19.515,83.81840796019901,111.371,19.570999999999998,78.68082788671023,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
313,UAB,0.0,0.5,2.0,0.0609912,5.14956,-23.570439999999998,17.93022284122563,107,101.6,0.0,117.23,-3.3699999999999903,97.2056384742952,112.08,20.28,77.90849673202614,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Typical champion-level offense; Defense significantly below champion standards
314,UC Davis,0.0,0.5,2.0,-0.9106708,-5.63354,-34.353539999999995,0.0,233,227.6,0.0,97.1302,-23.469799999999992,80.5391376451078,102.764,10.963999999999999,88.05664488017429,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
315,UC Irvine,0.0,0.5,2.0,0.42827799999999994,11.5139,-17.2061,40.09018105849582,67,61.6,0.0,105.491,-15.108999999999995,87.47180762852405,93.9771,2.177099999999996,97.62843137254903,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Typical champion-level defense
316,UC Riverside,0.0,0.5,2.0,-0.2187118,1.96441,-26.755589999999998,6.839867688022281,143,137.6,0.0,110.663,-9.936999999999998,91.7603648424544,108.699,16.899,81.59150326797385,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
317,UC San Diego,0.0,0.5,2.0,0.7553839999999999,18.5692,-10.1508,64.65598885793872,36,30.6,0.0,116.143,-4.456999999999994,96.30431177446103,97.574,5.774000000000001,93.71023965141612,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Typical champion-level offense; Defense significantly below champion standards
318,UC Santa Barbara,0.0,0.5,2.0,-0.2347528,1.76236,-26.957639999999998,6.136350974930366,145,139.6,0.0,109.24,-11.36,90.5804311774461,107.478,15.677999999999997,82.92156862745098,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
319,UCF,0.0,0.5,2.0,0.32506599999999997,10.2533,-18.4667,35.700905292479106,80,74.6,0.0,115.424,-5.175999999999988,95.70812603648426,105.171,13.37100000000001,85.43464052287581,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
320,UCLA,0.0,0.5,2.0,0.8734780000000001,21.7739,-6.946099999999998,75.81441504178274,27,21.6,0.0,116.646,-3.9539999999999935,96.72139303482588,94.8724,3.072400000000002,96.65315904139433,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Typical champion-level offense; Defense slightly below champion standards
321,UMass Lowell,0.0,0.5,2.0,-0.9179863999999999,-5.69932,-34.41932,0.0,234,228.6,0.0,109.112,-11.488,90.47429519071311,114.811,23.01100000000001,74.93355119825708,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
322,UMBC,0.0,0.5,2.0,-1.4134539999999998,-11.2727,-39.9927,0.0,298,292.6,0.0,106.941,-13.658999999999992,88.67412935323384,118.214,26.414,71.22657952069716,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
323,UNC Asheville,0.0,0.5,2.0,-0.6637291999999999,-2.88646,-31.60646,0.0,201,195.6,0.0,109.83,-10.769999999999996,91.06965174129354,112.717,20.917,77.21459694989106,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
324,UNC Greensboro,0.0,0.5,2.0,-0.1308634,2.75683,-25.963169999999998,9.598990250696389,131,125.6,0.0,108.501,-12.09899999999999,89.9676616915423,105.745,13.945000000000007,84.80936819172112,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
325,UNC Wilmington,0.0,0.5,2.0,0.05332680000000001,5.06634,-23.65366,17.64045961002786,108,102.6,0.0,113.086,-7.513999999999996,93.76948590381427,108.019,16.21900000000001,82.33224400871458,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
326,UNLV,0.0,0.5,2.0,0.2263806,8.31903,-20.40097,28.965981894150417,90,84.6,0.0,108.66,-11.939999999999998,90.09950248756219,100.341,8.540999999999997,90.69607843137256,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
327,USC,0.0,0.5,2.0,0.4783280000000001,12.5164,-16.203599999999998,43.580779944289695,62,56.6,0.0,116.515,-4.084999999999994,96.61276948590383,103.999,12.198999999999998,86.71132897603486,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Typical champion-level offense; Defense significantly below champion standards
328,USC Upstate,0.0,0.5,2.0,-1.7603679999999997,-16.9184,-45.6384,0.0,337,331.6,0.0,99.4307,-21.169299999999993,82.4466832504146,116.349,24.549000000000007,73.25816993464052,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
329,UT Arlington,0.0,0.5,2.0,-0.820693,-4.43465,-33.15465,0.0,222,216.6,0.0,107.473,-13.126999999999995,89.11525704809287,111.908,20.108000000000004,78.09586056644879,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
330,UT Rio Grande Valley,0.0,0.5,2.0,-0.9438692000000001,-6.09346,-34.81346,0.0,237,231.6,0.0,104.903,-15.696999999999989,86.98424543946933,110.996,19.195999999999998,79.08932461873638,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
331,Utah,0.0,0.5,2.0,0.41307199999999994,11.3536,-17.3664,39.532033426183844,69,63.6,0.0,113.369,-7.2309999999999945,94.00414593698176,102.016,10.216000000000008,88.8714596949891,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
332,Utah St.,0.0,0.5,2.0,0.55235,14.7175,-14.0025,51.244777158774376,57,51.6,0.0,120.947,0.3470000000000084,99.712271973466,106.23,14.430000000000007,84.28104575163398,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Typical champion-level offense; Defense significantly below champion standards
333,Utah Tech,0.0,0.5,2.0,-1.4264400000000002,-11.322,-40.042,0.0,300,294.6,0.0,103.127,-17.473,85.51160862354892,114.449,22.649,75.32788671023965,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
334,Utah Valley,0.0,0.5,2.0,-0.0671166,3.54417,-25.175829999999998,12.340424791086363,123,117.6,0.0,106.447,-14.152999999999992,88.26451077943616,102.903,11.103000000000009,87.90522875816993,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
335,UTEP,0.0,0.5,2.0,-0.2824124,0.87938,-27.840619999999998,3.061908077994431,150,144.6,0.0,105.927,-14.672999999999988,87.83333333333334,105.047,13.247,85.56971677559913,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
336,UTSA,0.0,0.5,2.0,-0.5937118,-2.38559,-31.10559,0.0,191,185.6,0.0,107.263,-13.336999999999989,88.94112769485905,109.648,17.848,80.55773420479304,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
337,Valparaiso,0.0,0.5,2.0,-0.903794,-5.5897,-34.3097,0.0,232,226.6,0.0,106.442,-14.158000000000001,88.2603648424544,112.031,20.23100000000001,77.96187363834422,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
338,Vanderbilt,0.0,0.5,2.0,0.692932,16.9466,-11.773399999999999,59.00626740947075,41,35.6,0.0,119.27,-1.3299999999999983,98.8971807628524,102.324,10.524000000000001,88.5359477124183,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Typical champion-level offense; Defense significantly below champion standards
339,VCU,0.0,0.5,2.0,0.850488,21.2244,-7.4956,73.90111420612813,29,23.6,0.0,116.756,-3.843999999999994,96.81260364842454,95.5316,3.7316000000000003,95.9350762527233,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Typical champion-level offense; Defense slightly below champion standards
340,Vermont,0.0,0.5,2.0,-0.8574534,-5.07267,-33.79267,0.0,226,220.6,0.0,101.006,-19.593999999999994,83.75290215588723,106.079,14.278999999999996,84.44553376906319,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
341,Villanova,0.0,0.5,2.0,0.570932,15.0466,-13.673399999999999,52.39066852367688,55,49.6,0.0,119.88,-0.7199999999999989,99.40298507462687,104.833,13.033000000000001,85.80283224400871,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Typical champion-level offense; Defense significantly below champion standards
342,Virginia,0.0,0.5,2.0,0.10490359999999999,6.14518,-22.57482,21.39686629526463,103,97.6,0.0,111.26,-9.33999999999999,92.25538971807629,105.115,13.314999999999998,85.49564270152506,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
343,Virginia Tech,0.0,0.5,2.0,-0.33862075999999997,0.468962,-28.251037999999998,1.632876044568249,158,152.6,0.0,107.786,-12.813999999999993,89.37479270315092,107.317,15.516999999999996,83.09694989106754,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
344,VMI,0.0,0.5,2.0,-1.397262,-11.0631,-39.7831,0.0,296,290.6,0.0,100.702,-19.897999999999996,83.50082918739635,111.765,19.965000000000003,78.2516339869281,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
345,Wagner,0.0,0.5,2.0,-1.8542679999999998,-18.3134,-47.0334,0.0,348,342.6,0.0,92.9742,-27.625799999999998,77.09303482587065,111.288,19.488,78.77124183006535,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
346,Wake Forest,0.0,0.5,2.0,0.338468,10.3234,-18.3966,35.944986072423404,78,72.6,0.0,108.984,-11.616,90.3681592039801,98.6605,6.860500000000002,92.52668845315904,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
347,Washington,0.0,0.5,2.0,0.09718199999999999,6.0591,-22.660899999999998,21.097144846796652,104,98.6,0.0,109.818,-10.781999999999996,91.05970149253731,103.759,11.959000000000003,86.97276688453158,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
348,Washington St.,0.0,0.5,2.0,-0.0538094,3.60953,-25.11047,12.568001392757651,121,115.6,0.0,111.716,-8.884,92.6334991708126,108.106,16.305999999999997,82.23747276688454,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
349,Weber St.,0.0,0.5,2.0,-1.433344,-11.3672,-40.087199999999996,0.0,301,295.6,0.0,101.41,-19.189999999999998,84.08789386401327,112.777,20.977000000000004,77.14923747276688,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
350,West Georgia,0.0,0.5,2.0,-1.84801,-18.3005,-47.0205,0.0,347,341.6,0.0,97.2873,-23.312699999999992,80.66940298507463,115.588,23.787999999999997,74.08714596949892,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
351,West Virginia,0.0,0.5,2.0,0.59895,15.8475,-12.872499999999999,55.17931754874652,53,47.6,0.0,110.142,-10.457999999999998,91.32835820895522,94.2944,2.494399999999999,97.28278867102397,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Typical champion-level defense
352,Western Carolina,0.0,0.5,2.0,-1.78647,-17.3235,-46.043499999999995,0.0,340,334.6,0.0,95.7609,-24.839099999999988,79.4037313432836,113.084,21.284000000000006,76.81481481481481,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
353,Western Illinois,0.0,0.5,2.0,-1.8604660000000002,-18.3233,-47.0433,0.0,349,343.6,0.0,99.4119,-21.18809999999999,82.4310945273632,117.735,25.935000000000002,71.74836601307189,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
354,Western Kentucky,0.0,0.5,2.0,-0.22646819999999998,1.87659,-26.84341,6.534087743732584,144,138.6,0.0,104.367,-16.23299999999999,86.53980099502488,102.49,10.689999999999998,88.35511982570806,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
355,Western Michigan,0.0,0.5,2.0,-1.420416,-11.3208,-40.0408,0.0,299,293.6,0.0,101.927,-18.672999999999988,84.51658374792704,113.248,21.448000000000008,76.63616557734204,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
356,Wichita St.,0.0,0.5,2.0,-0.0839606,3.30197,-25.418029999999998,11.497110027855157,125,119.6,0.0,108.402,-12.197999999999993,89.88557213930349,105.1,13.299999999999997,85.5119825708061,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
357,William & Mary,0.0,0.5,2.0,-0.8120301999999999,-4.30151,-33.02151,0.0,221,215.6,0.0,108.469,-12.131,89.94112769485903,112.77,20.97,77.15686274509804,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
358,Winthrop,0.0,0.5,2.0,-0.45458099999999996,-0.82905,-29.549049999999998,0.0,173,167.6,0.0,108.997,-11.602999999999994,90.37893864013267,109.826,18.025999999999996,80.36383442265796,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
359,Wofford,0.0,0.5,2.0,-0.12478159999999999,2.76092,-25.95908,9.613231197771583,130,124.6,0.0,112.123,-8.47699999999999,92.9709784411277,109.362,17.561999999999998,80.86928104575163,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
360,Wright St.,0.0,0.5,2.0,-0.7854372000000001,-4.17186,-32.89186,0.0,217,211.6,0.0,110.305,-10.294999999999987,91.46351575456055,114.477,22.677000000000007,75.29738562091502,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
361,Wyoming,0.0,0.5,2.0,-0.5396428,-1.78214,-30.502139999999997,0.0,184,178.6,0.0,104.478,-16.122,86.6318407960199,106.26,14.460000000000008,84.24836601307189,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
362,Xavier,0.0,0.5,2.0,0.662428,16.6214,-12.098599999999998,57.87395543175488,45,39.6,0.0,114.658,-5.941999999999993,95.07296849087895,98.0365,6.236500000000007,93.20642701525054,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
363,Yale,0.0,0.5,2.0,0.39696,11.148,-17.572,38.816155988857936,71,65.6,0.0,115.743,-4.856999999999999,95.9726368159204,104.594,12.793999999999997,86.06318082788671,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Typical champion-level offense; Defense significantly below champion standards
364,Youngstown St.,0.0,0.5,2.0,-0.7417130000000001,-3.48565,-32.20565,0.0,212,206.6,0.0,102.635,-17.96499999999999,85.10364842454395,106.121,14.320999999999998,84.39978213507625,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
